bri,watt
1,1.1
2,1.1
3,1.1
4,1.1
5,1.1
6,1.1
7,1.1
8,1.1
9,1.1
10,1.1
11,1.1
12,1.1
13,1.1
14,1.2
15,1.2
16,1.2
17,1.2
18,1.2
19,1.2
20,1.2
21,1.3
22,1.3
23,1.3
24,1.3
25,1.3
26,1.3
27,1.3
28,1.3
29,1.3
30,1.3
31,1.3
32,1.3
33,1.3
34,1.3
35,1.3
36,1.4
37,1.4
38,1.4
39,1.4
40,1.4
41,1.4
42,1.4
43,1.4
44,1.4
45,1.4
46,1.4
47,1.4
48,1.4
49,1.4
50,1.4
51,1.5
52,1.5
53,1.5
54,1.5
55,1.5
56,1.5
57,1.5
58,1.5
59,1.6
60,1.6
61,1.6
62,1.6
63,1.6
64,1.6
65,1.6
66,1.6
67,1.6
68,1.6
69,1.6
70,1.6
71,1.6
72,1.6
73,1.7
74,1.7
75,1.7
76,1.7
77,1.7
78,1.7
79,1.7
80,1.7
81,1.7
82,1.7
83,1.8
84,1.8
85,1.8
86,1.8
87,1.8
88,1.8
89,1.8
90,1.8
91,1.9
92,1.9
93,1.9
94,1.9
95,1.9
96,1.9
97,1.9
98,2.0
99,2.0
100,2.0
101,2.0
102,2.0
103,2.0
104,2.0
105,2.0
106,2.0
107,2.0
108,2.0
109,2.0
110,2.0
111,2.0
112,2.0
113,2.0
114,2.0
115,2.0
116,2.0
117,2.0
118,2.1
119,2.1
120,2.1
121,2.1
122,2.1
123,2.1
124,2.1
125,2.1
126,2.2
127,2.2
128,2.2
129,2.2
130,2.2
131,2.2
132,2.2
133,2.2
134,2.2
135,2.2
136,2.3
137,2.3
138,2.3
139,2.3
140,2.3
141,2.3
142,2.3
143,2.3
144,2.3
145,2.3
146,2.3
147,2.3
148,2.3
149,2.4
150,2.4
151,2.4
152,2.4
153,2.4
154,2.4
155,2.4
156,2.4
157,2.4
158,2.4
159,2.4
160,2.4
161,2.4
162,2.5
163,2.5
164,2.5
165,2.5
166,2.5
167,2.5
168,2.5
169,2.5
170,2.5
171,2.6
172,2.6
173,2.6
174,2.6
175,2.6
176,2.6
177,2.6
178,2.6
179,2.6
180,2.6
181,2.6
182,2.6
183,2.6
184,2.6
185,2.7
186,2.7
187,2.7
188,2.7
189,2.7
190,2.7
191,2.7
192,2.7
193,2.6
194,2.7
195,2.7
196,2.7
197,2.7
198,2.7
199,2.7
200,2.7
201,2.7
202,2.7
203,2.7
204,2.8
205,2.8
206,2.8
207,2.8
208,2.8
209,2.8
210,2.9
211,2.9
212,2.9
213,2.9
214,2.9
215,2.9
216,2.9
217,2.9
218,3.0
219,3.0
220,3.0
221,3.0
222,3.0
223,3.0
224,3.1
225,3.1
226,3.1
227,3.1
228,3.1
229,3.1
230,3.1
231,3.1
232,3.1
233,3.1
234,3.1
235,3.1
236,3.1
237,3.1
238,3.1
239,3.1
240,3.1
241,3.1
242,3.2
243,3.2
244,3.2
245,3.2
246,3.2
247,3.2
248,3.2
249,3.2
250,3.2
251,3.2
252,3.2
253,3.2
254,3.2
255,3.2
